Offset(P)            #Ptr   #Hnd Access Name
0x000000013e005dd0     11      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\rtutils.dll
0x000000013e005f20     15      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\Manifests\amd64_microsoft.windows.systemcompatible_6595b64144ccf1df_6.0.7600.16385_none_020095e6d39a70fd.manifest
0x000000013e0069b0     22      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e007730      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\fveapi.dll
0x000000013e008220     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\FXSRESM.dll
0x000000013e0088b0     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\sxs.dll
0x000000013e0094b0      3      0 R--r-d \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\IME14\SHARED\IMEDICTUPDATE.EXE
0x000000013e00a070      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.vc90.atl_1fc8b3b9a1e18e3b_9.0.30729.4148_none_51ca66a2bbe76806
0x000000013e00a260     15      0 R--r-d \Device\HarddiskVolume1\Windows\Branding\Basebrd\basebrd.dll
0x000000013e00a3b0     18      1 RW-r-- \Device\HarddiskVolume1\Windows\Tasks\SCHEDLGU.TXT
0x000000013e00b250      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.vc90.atl_1fc8b3b9a1e18e3b_9.0.30729.4148_none_51ca66a2bbe76806
0x000000013e00b730      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\winbrand.dll
0x000000013e00bf20     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e00c3e0     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\taskcomp.dll.mui
0x000000013e00d730      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e00e640      6      0 R--r-d \Device\HarddiskVolume1\Program Files (x86)\Hnc\HOffice9\Bin\Hwp\DocFilters\MajorDocGroup.DFT
0x000000013e00e850     11      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e00ede0      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\services.exe
0x000000013e010990     15      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\Manifests\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a.manifest
0x000000013e011a60     15      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\Manifests\amd64_microsoft.windows.isolationautomation_6595b64144ccf1df_1.0.0.0_none_ee2620cf57bc84de.manifest
0x000000013e011dc0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\cryptbase.dll
0x000000013e012070      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000013e012d10     15      0 R--r-d \Device\HarddiskVolume1\Program Files\Windows Defender\MsMpLics.dll
0x000000013e014750     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\tprdpw32.dll
0x000000013e014d50     15      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\Manifests\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.17514_none_a4d6a923711520a9.manifest
0x000000013e015540      1      1 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\ko-KR\KernelBase.dll.mui
0x000000013e015ae0     15      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\Manifests\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_5.82.7600.16385_ko-kr_8c9066bd34565a32.manifest
0x000000013e0168a0      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\lsm.exe
0x000000013e016ac0      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\sspicli.dll
0x000000013e016d40      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000013e016f20      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\lsass.exe
0x000000013e017530     12      0 R--r-d \Device\HarddiskVolume1\Program Files\Windows Defender\MpEvMsg.dll
0x000000013e0179e0      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000013e017bf0     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\apphelp.dll
0x000000013e019730     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\WindowsCodecs.dll
0x000000013e01b530     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\input.dll
0x000000013e024a70     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\netlogon.dll
0x000000013e024bc0      1      1 R--rwd \Device\HarddiskVolume1\Users\KAB\AppData\Local\Temp\Hnc
0x000000013e029490      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\WSDApi.dll
0x000000013e02a350      1      0 RW-rwd \Device\HarddiskVolume1\$PrepareToShrinkFileSize
0x000000013e02c9e0      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000013e02cf20     10      0 R--r-d \Device\HarddiskVolume1\Program Files (x86)\Hnc\HOffice9\Bin\Hwp\DocFilters\ODTDocGroup.DFT
0x000000013e02e070     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\certCredProvider.dll
0x000000013e02ed30      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\sspisrv.dll
0x000000013e02f5e0      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rasplap.dll
0x000000013e02f730     33      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4WHC.evtx
0x000000013e0304a0     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4Operational.evtx
0x000000013e030920      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\secur32.dll
0x000000013e030d00      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\scext.dll
0x000000013e031070      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e031730      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\samcli.dll
0x000000013e032b20      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\lsasrv.dll
0x000000013e0355d0     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\vaultcli.dll
0x000000013e035d50      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\sysntfy.dll
0x000000013e036cd0     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wmsgapi.dll
0x000000013e037730      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\winbio.dll
0x000000013e03a1e0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wiarpc.dll
0x000000013e03ac90      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000013e03b730     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\schedsvc.dll.mui
0x000000013e03b8e0      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\scesrv.dll
0x000000013e03bdc0     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\samsrv.dll
0x000000013e03c240      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\BioCredProv.dll
0x000000013e03c5e0     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\fvecerts.dll
0x000000013e03c730      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000013e03dd50      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\srvcli.dll
0x000000013e03e070      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000013e03e310      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\tbs.dll
0x000000013e03ef20     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\services.exe.mui
0x000000013e044180     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\VaultCredProvider.dll
0x000000013e044350      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\SmartcardCredentialProvider.dll
0x000000013e044a70     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\cryptdll.dll
0x000000013e045ba0     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wevtapi.dll
0x000000013e046070      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000013e046310     13      0 R--r-d \Device\HarddiskVolume1\Windows\ehome\ehres.dll
0x000000013e048270      7      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\propsys.dll
0x000000013e048520     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\DisplaySwitch.exe.mui
0x000000013e04a5f0     19      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-OfflineFiles%4Operational.evtx
0x000000013e04b410      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000013e04bdc0     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\msv1_0.dll
0x000000013e04c070      1      1 R--rw- \Device\HarddiskVolume1\Windows
0x000000013e04c1e0      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wow64cpu.dll
0x000000013e04c330     15      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_policy.9.0.microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_f47ed0f6f6564d90.manifest
0x000000013e04df20      1      1 -W-rw- \Device\HarddiskVolume1\Windows\debug\PASSWD.LOG
0x000000013e04e990      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\cngaudit.dll
0x000000013e04eb60      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e04f070     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-Power%4Thermal-Operational.evtx
0x000000013e04f560     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Errors.evtx
0x000000013e04fa10     15      0 R--rwd \Device\HarddiskVolume1\Windows\win.ini
0x000000013e050ae0      1      1 R--rw- \Device\HarddiskVolume1\Users\KAB\AppData\Local\Temp\Hnc\BinData\EMB00000d0c32d3.PCT
0x000000013e0513f0     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4ConnectionSecurity.evtx
0x000000013e052570      1      1 R--rw- \Device\HarddiskVolume1\Windows\SysWOW64
0x000000013e0532f0      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rasapi32.dll
0x000000013e054730      2      1 ------ \Device\Afd\Endpoint
0x000000013e057320      2      1 ------ \Device\Afd\Endpoint
0x000000013e058630     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e05a300      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000013e05a9d0     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\authz.dll
0x000000013e05cf20     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ncrypt.dll
0x000000013e05d400     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Operational.evtx
0x000000013e05db30     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\bcrypt.dll
0x000000013e05f2c0      1      1 ------ \Device\NamedPipe\atsvc
0x000000013e05f410      2      1 ------ \Device\NamedPipe\atsvc
0x000000013e061730      2      1 ------ \Device\Afd\Endpoint
0x000000013e062a10     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\lsasrv.dll.mui
0x000000013e0642a0      1      1 ------ \Device\NamedPipe\atsvc
0x000000013e0643f0      2      1 R--rw- \Device\HarddiskVolume1\Windows\Tasks
0x000000013e065070     32      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx
0x000000013e065490     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\MPSSVC.dll
0x000000013e0688f0      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\SECURITY.LOG2
0x000000013e068a20      1      1 RWD--- \Device\HarddiskVolume1\Windows\System32\config\RegBack\SECURITY
0x000000013e06af20     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\netjoin.dll
0x000000013e06cba0     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\cryptsp.dll
0x000000013e06dc90     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e06e430     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e073520     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\FDResPub.dll
0x000000013e075c30     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mswsock.dll
0x000000013e078350      8      0 R--r-d \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742\msvcr90.dll
0x000000013e080270     12      1 R--r-d \Device\HarddiskVolume1\Windows\assembly\GAC_MSIL\System.resources\2.0.0.0_ko_b77a5c561934e089\system.Resources.dll
0x000000013e0805e0     32      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-GroupPolicy%4Operational.evtx
0x000000013e083070     19      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-BranchCacheSMB%4Operational.evtx
0x000000013e083b40     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wship6.dll
0x000000013e0882e0     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-User Profile Service%4Operational.evtx
0x000000013e0893a0     16      0 R--r-d \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\intl.dll
0x000000013e08bc60      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\dnsapi.dll
0x000000013e08c3e0     15      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_5.82.7600.16385_ko-kr_d43d9d9448d28338.manifest
0x000000013e08e320      9      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\powrprof.dll
0x000000013e0901d0      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rasman.dll
0x000000013e093a20      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\user32.dll.mui
0x000000013e0942d0     15      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\994c86ad-a929-4b2c-88a0-4e25a107a029
0x000000013e0945e0     11      0 R--r-d \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_08e61857a83bc251\msvcr90.dll
0x000000013e096de0      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\logoncli.dll
0x000000013e097cb0     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\schannel.dll
0x000000013e098070      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000013e098de0     15      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\sserife.fon
0x000000013e09b730     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\spoolsv.exe
0x000000013e09bd60      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wdigest.dll
0x000000013e09e9a0      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\TSpkg.dll
0x000000013e09fb60     16      0 ------ \Device\HarddiskVolume1\Windows\System32\C_28591.NLS
0x000000013e0a0dd0     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rsaenh.dll
0x000000013e0a0f20      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rsaenh.dll
0x000000013e0a1070     15      0 R--r-d \Device\HarddiskVolume1\Users\KAB\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\YQ0MYF3J\15[1].png
0x000000013e0a1f20      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000013e0a3f20      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\pku2u.dll
0x000000013e0a4ae0      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\bcryptprimitives.dll
0x000000013e0a6b70      1      1 ------ \Device\NamedPipe\lsass
0x000000013e0a6dd0      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\efslsaext.dll
0x000000013e0a9880     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\credssp.dll
0x000000013e0af980      2      1 ------ \Device\NamedPipe\ntsvcs
0x000000013e0afad0      1      1 ------ \Device\NamedPipe\scerpc
0x000000013e0afc20      1      1 ------ \Device\NamedPipe\ntsvcs
0x000000013e0afe00      2      1 ------ \Device\NamedPipe\scerpc
0x000000013e0b0f20      1      1 ------ \Device\NamedPipe\ntsvcs
0x000000013e0b28c0      1      1 ------ \Device\NamedPipe\scerpc
0x000000013e0b2a10      1      1 ------ \Device\NamedPipe\protected_storage
0x000000013e0b36a0     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\spoolsv.exe.mui
0x000000013e0b39d0      1      1 ------ \Device\NamedPipe\protected_storage
0x000000013e0b3ba0      2      1 ------ \Device\NamedPipe\protected_storage
0x000000013e0b3f20      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e0b4070      1      1 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\stdole2.tlb
0x000000013e0b4a10     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e0b55e0     17      1 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\ko-KR\winmm.dll.mui
0x000000013e0b5dd0     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e0b9b40     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ubpm.dll
0x000000013e0b9f20      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\SAM
0x000000013e0ba1c0      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\NapiNSP.dll
0x000000013e0ba690      2      1 ------ \Device\Afd\Endpoint
0x000000013e0ba990      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\SAM.LOG2
0x000000013e0bb490      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\setupapi.dll.mui
0x000000013e0bce20      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\SAM.LOG1
0x000000013e0bdbf0      1      1 RWD--- \Device\HarddiskVolume1\Windows\System32\config\RegBack\SAM
0x000000013e0bf070      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rtutils.dll
0x000000013e0bf3a0      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000013e0bf6a0      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000013e0c1ca0      8      0 R--r-d \Device\HarddiskVolume1\Program Files (x86)\Hnc\HOffice9\Bin\HncCommCtrl.dll
0x000000013e0c1df0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\scecli.dll
0x000000013e0c2730     12      0 R--r-- \Device\HarddiskVolume1\Windows\AppPatch\AppPatch64\sysmain.sdb
0x000000013e0c5730     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e0c8160     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\imageres.dll.mui
0x000000013e0c9c10     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e0cae20     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e0cbf20     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e0cf880      1      1 RW-rwd \Device\clfs\Device\HarddiskVolume1\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM
0x000000013e0d0a00      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000013e0d1b10      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000013e0d4690     15      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\044a6734-e90e-4f8f-b357-b2dc8ab3b5ec
0x000000013e0d7260      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\svchost.exe.mui
